AreaSqKm,ORIG_FID,PourPtID,Shape_Area,Shape_Leng,et_mm,model,openet_version,year,month,year_month,units
314.527499988,13,US11057500,314527500.0,140280.0,35.729931638865736,ptjpl,2.0,2000,2,2000-02,mm
1098.84689995,14,US11059300,1098846900.0,270660.0,32.03263198660217,ptjpl,2.0,2000,2,2000-02,mm
120.073500007,15,US11062000,120073500.0,78540.0,25.153738258386877,ptjpl,2.0,2000,2,2000-02,mm
146.798999974,16,US11063510,146799000.0,87360.0,29.18928765870675,ptjpl,2.0,2000,2,2000-02,mm
1439.15040018,17,US11070365,1439150400.0,368220.0,37.07743609057656,ptjpl,2.0,2000,2,2000-02,mm
244.127700046,18,US11077500,244127700.0,139020.0,34.5796588271573,ptjpl,2.0,2000,2,2000-02,mm
408.6495003,19,US11092450,408649500.0,157380.0,20.544134068351003,ptjpl,2.0,2000,2,2000-02,mm
396.102600109,20,US11097000,396102600.0,154920.0,22.72617984996248,ptjpl,2.0,2000,2,2000-02,mm
1455.72389965,21,US11102300,1455723900.0,253500.0,24.88943914592249,ptjpl,2.0,2000,2,2000-02,mm
1672.09649993,22,US11109000,1672096500.0,303480.0,19.965915556852124,ptjpl,2.0,2000,2,2000-02,mm
1083.42810003,23,US11109800,1083428100.0,271200.0,20.17797944421822,ptjpl,2.0,2000,2,2000-02,mm
651.033899883,24,US11113000,651033900.0,220380.0,21.228533579161464,ptjpl,2.0,2000,2,2000-02,mm
99.7262998876,25,US11113500,99726300.0,59520.0,25.92223570775557,ptjpl,2.0,2000,2,2000-02,mm
485.714699969,26,US11118500,485714700.0,154380.0,26.800379751775782,ptjpl,2.0,2000,2,2000-02,mm
2044.38150015,27,US11133000,2044381500.0,400440.0,25.487580328368807,ptjpl,2.0,2000,2,2000-02,mm
352.122300002,28,US11136100,352122300.0,153120.0,39.72904764611303,ptjpl,2.0,2000,2,2000-02,mm
2293.81470004,29,US11136800,2293814700.0,437220.0,19.3483886951817,ptjpl,2.0,2000,2,2000-02,mm
268.552799881,30,US11137900,268552800.0,118140.0,42.96463447809305,ptjpl,2.0,2000,2,2000-02,mm
1220.61870006,31,US11140000,1220618700.0,286380.0,26.76055074187516,ptjpl,2.0,2000,2,2000-02,mm
120.789000086,32,US11143000,120789000.0,68820.0,34.162016891065065,ptjpl,2.0,2000,2,2000-02,mm
638.095500133,33,US11143250,638095500.0,183420.0,38.71055944481548,ptjpl,2.0,2000,2,2000-02,mm
276.294600115,34,US11152650,276294600.0,115620.0,48.37566475998327,ptjpl,2.0,2000,2,2000-02,mm
3290.1272999,35,US11159500,3290127300.0,691020.0,49.41588775646536,ptjpl,2.0,2000,2,2000-02,mm
297.467100063,36,US11161000,297467100.0,124320.0,33.975163123141584,ptjpl,2.0,2000,2,2000-02,mm
132.062400073,37,US11162570,132062400.0,74100.0000001,35.04766336990588,ptjpl,2.0,2000,2,2000-02,mm
97.4789999435,38,US11164500,97479000.0,78420.0,36.58889160314624,ptjpl,2.0,2000,2,2000-02,mm
384.913800084,39,US11169025,384913800.0,155640.0,42.15439183701984,ptjpl,2.0,2000,2,2000-02,mm
818.229599946,40,US11172175,818229600.0,281040.0,44.921345273534456,ptjpl,2.0,2000,2,2000-02,mm
1649.46870012,41,US11179100,1649468700.0,344100.0,41.6475457942452,ptjpl,2.0,2000,2,2000-02,mm
121.661099923,42,US11181040,121661100.0,96120.0000001,38.23298017491548,ptjpl,2.0,2000,2,2000-02,mm
1371.50459983,43,US11189500,1371504600.0,325800.0,11.976755068748815,ptjpl,2.0,2000,2,2000-02,mm
249.130800011,44,US11204100,249130800.0,94379.9999998,31.04558616268809,ptjpl,2.0,2000,2,2000-02,mm
247.688100012,45,US11224500,247688100.0,102420.0,48.60635507093858,ptjpl,2.0,2000,2,2000-02,mm
120.324600111,46,US11253310,120324600.0,82499.9999999,50.47760650328119,ptjpl,2.0,2000,2,2000-02,mm
